=== Run information ===
      451       2:no      1:yes   +   1 
      452       2:no      1:yes   +   1 
      453       2:no      1:yes   +   1 
      454       2:no      1:yes   +   1 
      455       2:no      1:yes   +   1 
      456       2:no      1:yes   +   1 
      457       2:no      1:yes   +   1 
      458       2:no      1:yes   +   1 
      459       2:no      1:yes   +   1 
      460       2:no      1:yes   +   1 
      461       2:no      1:yes   +   1 
      462       2:no      1:yes   +   1 
      463       2:no      1:yes   +   1 
      464       2:no      1:yes   +   1 
      465       2:no      1:yes   +   1 
      466       2:no      1:yes   +   1 
      467       2:no      1:yes   +   1 
      468       2:no      1:yes   +   1 
      469       2:no      1:yes   +   1 
      470       2:no      1:yes   +   1 
      471       2:no      1:yes   +   1 
      472       2:no      1:yes   +   1 
      473       2:no      1:yes   +   1 
      474       2:no      1:yes   +   1 
      475       2:no      1:yes   +   1 
      476       2:no      1:yes   +   1 
      477       2:no      1:yes   +   1 
      478       2:no      1:yes   +   1 
      479       2:no      1:yes   +   1 
      480       2:no      1:yes   +   1 
      481       2:no      1:yes   +   1 
      482       2:no      1:yes   +   1 
      483       2:no      1:yes   +   1 
      484       2:no      1:yes   +   1 
      485       2:no      1:yes   +   1 
      486       2:no      1:yes   +   1 
      487       2:no      1:yes   +   1 
      488       2:no      1:yes   +   1 
      489       2:no      1:yes   +   1 
      490       2:no      1:yes   +   1 
      491       2:no      1:yes   +   1 
      492       2:no      1:yes   +   1 
      493       2:no      1:yes   +   1 
      494       2:no      1:yes   +   1 
      495       2:no      1:yes   +   1 
      496       2:no      1:yes   +   1 
      497       2:no      1:yes   +   1 
      498       2:no      1:yes   +   1 
      499       2:no      1:yes   +   1 
      500       2:no      1:yes   +   1 
      501       2:no      1:yes   +   1 
      502       2:no      1:yes   +   1 
      503       2:no      1:yes   +   1 
      504       2:no       2:no       1 
      505       2:no      1:yes   +   1 
      506       2:no      1:yes   +   1 
      507       2:no      1:yes   +   1 
      508       2:no      1:yes   +   1 
      509       2:no      1:yes   +   1 
      510       2:no      1:yes   +   1 
      511       2:no      1:yes   +   1 
      512       2:no      1:yes   +   1 
      513       2:no      1:yes   +   1 
      514       2:no      1:yes   +   1 
      515       2:no      1:yes   +   1 
      516       2:no      1:yes   +   1 
      517       2:no      1:yes   +   1 
      518       2:no      1:yes   +   1 
      519       2:no      1:yes   +   1 
      520       2:no      1:yes   +   1 
      521       2:no      1:yes   +   1 
      522       2:no      1:yes   +   1 
      523       2:no      1:yes   +   1 
      524       2:no      1:yes   +   1 
      525       2:no      1:yes   +   1 
      526       2:no      1:yes   +   1 
      527       2:no      1:yes   +   1 
      528       2:no      1:yes   +   1 
      529       2:no      1:yes   +   1 
      530       2:no      1:yes   +   1 
      531       2:no      1:yes   +   1 
      532       2:no      1:yes   +   1 
      533       2:no      1:yes   +   1 
      534       2:no      1:yes   +   1 
      535       2:no      1:yes   +   1 
      536       2:no      1:yes   +   1 
      537       2:no      1:yes   +   1 
      538       2:no      1:yes   +   1 
      539       2:no      1:yes   +   1 
      540       2:no      1:yes   +   1 
      541       2:no      1:yes   +   1 
      542       2:no      1:yes   +   1 
      543       2:no      1:yes   +   1 
      544       2:no      1:yes   +   1 
      545       2:no      1:yes   +   1 
      546       2:no      1:yes   +   1 
      547       2:no      1:yes   +   1 
      548       2:no      1:yes   +   1 
      549       2:no      1:yes   +   1 
      550       2:no      1:yes   +   1 
      551       2:no      1:yes   +   1 
      552       2:no      1:yes   +   1 
        1      1:yes      1:yes       1 
        2      1:yes      1:yes       1 
        3      1:yes      1:yes       1 
        4      1:yes      1:yes       1 
        5      1:yes      1:yes       1 
        6      1:yes      1:yes       1 
        7      1:yes      1:yes       1 
        8      1:yes      1:yes       1 
        9      1:yes      1:yes       1 
       10      1:yes      1:yes       1 
       11      1:yes      1:yes       1 
       12      1:yes      1:yes       1 
       13      1:yes      1:yes       1 
       14      1:yes      1:yes       1 
       15      1:yes      1:yes       1 
       16      1:yes      1:yes       1 
       17      1:yes      1:yes       1 
       18      1:yes      1:yes       1 
       19      1:yes      1:yes       1 
       20      1:yes      1:yes       1 
       21      1:yes      1:yes       1 
       22      1:yes      1:yes       1 
       23      1:yes      1:yes       1 
       24      1:yes      1:yes       1 
       25      1:yes      1:yes       1 
       26      1:yes      1:yes       1 
       27      1:yes      1:yes       1 
       28      1:yes      1:yes       1 
       29      1:yes      1:yes       1 
       30      1:yes      1:yes       1 
       31      1:yes      1:yes       1 
       32      1:yes      1:yes       1 
       33      1:yes      1:yes       1 
       34      1:yes      1:yes       1 
       35      1:yes      1:yes       1 
       36      1:yes      1:yes       1 
       37      1:yes      1:yes       1 
       38      1:yes      1:yes       1 
       39      1:yes      1:yes       1 
       40      1:yes      1:yes       1 
       41      1:yes      1:yes       1 
       42      1:yes      1:yes       1 
       43      1:yes      1:yes       1 
       44      1:yes      1:yes       1 
       45      1:yes      1:yes       1 
       46      1:yes      1:yes       1 
       47      1:yes      1:yes       1 
       48      1:yes      1:yes       1 
       49      1:yes      1:yes       1 
       50      1:yes      1:yes       1 
       51      1:yes      1:yes       1 
       52      1:yes      1:yes       1 
       53      1:yes      1:yes       1 
       54      1:yes      1:yes       1 
       55      1:yes      1:yes       1 
       56      1:yes      1:yes       1 
       57      1:yes      1:yes       1 
       58      1:yes      1:yes       1 
       59      1:yes      1:yes       1 
       60      1:yes      1:yes       1 
       61      1:yes      1:yes       1 
       62      1:yes      1:yes       1 
       63      1:yes      1:yes       1 
       64      1:yes      1:yes       1 
       65      1:yes      1:yes       1 
       66      1:yes      1:yes       1 
       67      1:yes      1:yes       1 
       68      1:yes      1:yes       1 
       69      1:yes      1:yes       1 
       70      1:yes      1:yes       1 
       71      1:yes      1:yes       1 
       72      1:yes      1:yes       1 
       73      1:yes      1:yes       1 
       74      1:yes      1:yes       1 
       75      1:yes      1:yes       1 
       76      1:yes      1:yes       1 
       77      1:yes      1:yes       1 
       78      1:yes      1:yes       1 
       79      1:yes      1:yes       1 
       80      1:yes      1:yes       1 
       81      1:yes      1:yes       1 
       82      1:yes      1:yes       1 
       83      1:yes      1:yes       1 
       84      1:yes      1:yes       1 
       85      1:yes      1:yes       1 
       86      1:yes      1:yes       1 
       87      1:yes      1:yes       1 
       88      1:yes      1:yes       1 
       89      1:yes      1:yes       1 
       90      1:yes      1:yes       1 
       91      1:yes      1:yes       1 
       92      1:yes      1:yes       1 
       93      1:yes      1:yes       1 
       94      1:yes      1:yes       1 
       95      1:yes      1:yes       1 
       96      1:yes      1:yes       1 
       97      1:yes      1:yes       1 
       98      1:yes      1:yes       1 
       99      1:yes      1:yes       1 
      100      1:yes      1:yes       1 
      101      1:yes      1:yes       1 
      102      1:yes      1:yes       1 
      103      1:yes      1:yes       1 
      104      1:yes      1:yes       1 
      105      1:yes      1:yes       1 
      106      1:yes      1:yes       1 
      107      1:yes      1:yes       1 
      108      1:yes      1:yes       1 
      109      1:yes      1:yes       1 
      110      1:yes      1:yes       1 
      111      1:yes      1:yes       1 
      112      1:yes      1:yes       1 
      113      1:yes      1:yes       1 
      114      1:yes      1:yes       1 
      115      1:yes      1:yes       1 
      116      1:yes      1:yes       1 
      117      1:yes      1:yes       1 
      118      1:yes      1:yes       1 
      119      1:yes      1:yes       1 
      120      1:yes      1:yes       1 
      121      1:yes      1:yes       1 
      122      1:yes      1:yes       1 
      123      1:yes      1:yes       1 
      124      1:yes      1:yes       1 
      125      1:yes      1:yes       1 
      126      1:yes      1:yes       1 
      127      1:yes      1:yes       1 
      128      1:yes      1:yes       1 
      129      1:yes      1:yes       1 
      130      1:yes      1:yes       1 
      131      1:yes      1:yes       1 
      132      1:yes      1:yes       1 
      133      1:yes      1:yes       1 
      134      1:yes      1:yes       1 
      135      1:yes      1:yes       1 
      136      1:yes      1:yes       1 
      137      1:yes      1:yes       1 
      138      1:yes      1:yes       1 
      139      1:yes      1:yes       1 
      140      1:yes      1:yes       1 
      141      1:yes      1:yes       1 
      142      1:yes      1:yes       1 
      143      1:yes      1:yes       1 
      144      1:yes      1:yes       1 
      145      1:yes      1:yes       1 
      146      1:yes      1:yes       1 
      147      1:yes      1:yes       1 
      148      1:yes      1:yes       1 
      149      1:yes      1:yes       1 
      150      1:yes      1:yes       1 
      151      1:yes      1:yes       1 
      152      1:yes      1:yes       1 
      153      1:yes      1:yes       1 
      154      1:yes      1:yes       1 
      155      1:yes      1:yes       1 
      156      1:yes      1:yes       1 
      157      1:yes      1:yes       1 
      158      1:yes      1:yes       1 
      159      1:yes      1:yes       1 
      160      1:yes      1:yes       1 
      161      1:yes      1:yes       1 
      162      1:yes      1:yes       1 
      163      1:yes      1:yes       1 
      164      1:yes      1:yes       1 
      165      1:yes      1:yes       1 
      166      1:yes      1:yes       1 
      167      1:yes      1:yes       1 
      168      1:yes      1:yes       1 
      169      1:yes      1:yes       1 
      170      1:yes      1:yes       1 
      171      1:yes      1:yes       1 
      172      1:yes      1:yes       1 
      173      1:yes      1:yes       1 
      174      1:yes      1:yes       1 
      175      1:yes      1:yes       1 
      176      1:yes      1:yes       1 
      177      1:yes      1:yes       1 
      178      1:yes      1:yes       1 
      179      1:yes      1:yes       1 
      180      1:yes      1:yes       1 
      181      1:yes      1:yes       1 
      182      1:yes      1:yes       1 
      183      1:yes      1:yes       1 
      184      1:yes      1:yes       1 
      185      1:yes      1:yes       1 
      186      1:yes      1:yes       1 
      187      1:yes      1:yes       1 
      188      1:yes      1:yes       1 
      189      1:yes      1:yes       1 
      190      1:yes      1:yes       1 
      191      1:yes      1:yes       1 
      192      1:yes      1:yes       1 
      193      1:yes      1:yes       1 
      194      1:yes      1:yes       1 
      195      1:yes      1:yes       1 
      196      1:yes      1:yes       1 
      197      1:yes      1:yes       1 
      198      1:yes      1:yes       1 
      199      1:yes      1:yes       1 
      200      1:yes      1:yes       1 
      201      1:yes      1:yes       1 
      202      1:yes      1:yes       1 
      203      1:yes      1:yes       1 
      204      1:yes      1:yes       1 
      205      1:yes      1:yes       1 
      206      1:yes      1:yes       1 
      207      1:yes      1:yes       1 
      208      1:yes      1:yes       1 
      209      1:yes      1:yes       1 
      210      1:yes      1:yes       1 
      211      1:yes      1:yes       1 
      212      1:yes      1:yes       1 
      213      1:yes      1:yes       1 
      214      1:yes      1:yes       1 
      215      1:yes      1:yes       1 
      216      1:yes      1:yes       1 
      217      1:yes      1:yes       1 
      218      1:yes      1:yes       1 
      219      1:yes      1:yes       1 
      220      1:yes      1:yes       1 
      221      1:yes      1:yes       1 
      222      1:yes      1:yes       1 
      223      1:yes      1:yes       1 
      224      1:yes      1:yes       1 
      225      1:yes      1:yes       1 
      226      1:yes      1:yes       1 
      227      1:yes      1:yes       1 
      228      1:yes      1:yes       1 
      229      1:yes      1:yes       1 
      230      1:yes      1:yes       1 
      231      1:yes      1:yes       1 
      232      1:yes      1:yes       1 
      233      1:yes      1:yes       1 
      234      1:yes      1:yes       1 
      235      1:yes      1:yes       1 
      236      1:yes      1:yes       1 
      237      1:yes      1:yes       1 
      238      1:yes      1:yes       1 
      239      1:yes      1:yes       1 
      240      1:yes      1:yes       1 
      241      1:yes      1:yes       1 
      242      1:yes      1:yes       1 
      243      1:yes      1:yes       1 
      244      1:yes      1:yes       1 
      245      1:yes      1:yes       1 
      246      1:yes      1:yes       1 
      247      1:yes      1:yes       1 
      248      1:yes      1:yes       1 
      249      1:yes      1:yes       1 
      250      1:yes      1:yes       1 
      251      1:yes      1:yes       1 
      252      1:yes      1:yes       1 
      253      1:yes      1:yes       1 
      254      1:yes      1:yes       1 
      255      1:yes      1:yes       1 
      256      1:yes      1:yes       1 
      257      1:yes      1:yes       1 
      258      1:yes      1:yes       1 
      259      1:yes      1:yes       1 
      260      1:yes      1:yes       1 
      261      1:yes      1:yes       1 
      262      1:yes      1:yes       1 
      263      1:yes      1:yes       1 
      264      1:yes      1:yes       1 
      265      1:yes      1:yes       1 
      266      1:yes      1:yes       1 
      267      1:yes      1:yes       1 
      268      1:yes      1:yes       1 
      269      1:yes      1:yes       1 
      270      1:yes      1:yes       1 
      271      1:yes      1:yes       1 
      272      1:yes      1:yes       1 
      273      1:yes      1:yes       1 
      274      1:yes      1:yes       1 
      275      1:yes      1:yes       1 
      276      1:yes      1:yes       1 
      277      1:yes      1:yes       1 
      278      1:yes      1:yes       1 
      279      1:yes      1:yes       1 
      280      1:yes      1:yes       1 
      281      1:yes      1:yes       1 
      282      1:yes      1:yes       1 
      283      1:yes      1:yes       1 
      284      1:yes      1:yes       1 
      285      1:yes      1:yes       1 
      286      1:yes      1:yes       1 
      287      1:yes      1:yes       1 
      288      1:yes      1:yes       1 
      289      1:yes      1:yes       1 
      290      1:yes      1:yes       1 
      291      1:yes      1:yes       1 
      292      1:yes      1:yes       1 
      293      1:yes      1:yes       1 
      294       2:no      1:yes   +   1 
      295       2:no      1:yes   +   1 
      296       2:no      1:yes   +   1 
      297       2:no      1:yes   +   1 
      298       2:no      1:yes   +   1 
      299       2:no      1:yes   +   1 
      300       2:no      1:yes   +   1 
      301       2:no      1:yes   +   1 
      302       2:no       2:no       1 
      303       2:no      1:yes   +   1 
      304       2:no      1:yes   +   1 
      305       2:no      1:yes   +   1 
      306       2:no      1:yes   +   1 
      307       2:no      1:yes   +   1 
      308       2:no      1:yes   +   1 
      309       2:no      1:yes   +   1 
      310       2:no      1:yes   +   1 
      311       2:no      1:yes   +   1 
      312       2:no      1:yes   +   1 
      313       2:no      1:yes   +   1 
      314       2:no      1:yes   +   1 
      315       2:no      1:yes   +   1 
      316       2:no      1:yes   +   1 
      317       2:no      1:yes   +   1 
      318       2:no      1:yes   +   1 
      319       2:no      1:yes   +   1 
      320       2:no      1:yes   +   1 
      321       2:no      1:yes   +   1 
      322       2:no      1:yes   +   1 
      323       2:no      1:yes   +   1 
      324       2:no      1:yes   +   1 
      325       2:no      1:yes   +   1 
      326       2:no      1:yes   +   1 
      327       2:no      1:yes   +   1 
      328       2:no      1:yes   +   1 
      329       2:no      1:yes   +   1 
      330       2:no      1:yes   +   1 
      331       2:no      1:yes   +   1 
      332       2:no      1:yes   +   1 
      333       2:no      1:yes   +   1 
      334       2:no      1:yes   +   1 
      335       2:no      1:yes   +   1 
      336       2:no      1:yes   +   1 
      337       2:no      1:yes   +   1 
      338       2:no      1:yes   +   1 
      339       2:no      1:yes   +   1 
      340       2:no      1:yes   +   1 
      341       2:no      1:yes   +   1 
      342       2:no      1:yes   +   1 
      343       2:no      1:yes   +   1 
      344       2:no      1:yes   +   1 
      345       2:no      1:yes   +   1 
      346       2:no      1:yes   +   1 
      347       2:no      1:yes   +   1 
      348       2:no      1:yes   +   1 
      349       2:no      1:yes   +   1 
      350       2:no      1:yes   +   1 
      351       2:no      1:yes   +   1 
      352       2:no      1:yes   +   1 
      353       2:no      1:yes   +   1 
      354       2:no      1:yes   +   1 
      355       2:no      1:yes   +   1 
      356       2:no      1:yes   +   1 
      357       2:no      1:yes   +   1 
      358       2:no      1:yes   +   1 
      359       2:no      1:yes   +   1 
      360       2:no      1:yes   +   1 
      361       2:no      1:yes   +   1 
      362       2:no      1:yes   +   1 
      363       2:no      1:yes   +   1 
      364       2:no      1:yes   +   1 
      365       2:no      1:yes   +   1 
      366       2:no      1:yes   +   1 
      367       2:no      1:yes   +   1 
      368       2:no      1:yes   +   1 
      369       2:no      1:yes   +   1 
      370       2:no      1:yes   +   1 
      371       2:no      1:yes   +   1 
      372       2:no      1:yes   +   1 
      373       2:no      1:yes   +   1 
      374       2:no      1:yes   +   1 
      375       2:no      1:yes   +   1 
      376       2:no      1:yes   +   1 
      377       2:no      1:yes   +   1 
      378       2:no      1:yes   +   1 
      379       2:no      1:yes   +   1 
      380       2:no      1:yes   +   1 
      381       2:no      1:yes   +   1 
      382       2:no      1:yes   +   1 
      383       2:no      1:yes   +   1 
      384       2:no      1:yes   +   1 
      385       2:no      1:yes   +   1 
      386       2:no      1:yes   +   1 
      387       2:no      1:yes   +   1 
      388       2:no      1:yes   +   1 
      389       2:no      1:yes   +   1 
      390       2:no      1:yes   +   1 
      391       2:no      1:yes   +   1 
      392       2:no      1:yes   +   1 
      393       2:no      1:yes   +   1 
      394       2:no      1:yes   +   1 
      395       2:no      1:yes   +   1 
      396       2:no      1:yes   +   1 
      397       2:no      1:yes   +   1 
      398       2:no      1:yes   +   1 
      399       2:no      1:yes   +   1 
      400       2:no      1:yes   +   1 
      401       2:no      1:yes   +   1 
      402       2:no      1:yes   +   1 
      403       2:no      1:yes   +   1 
      404       2:no      1:yes   +   1 
      405       2:no      1:yes   +   1 
      406       2:no      1:yes   +   1 
      407       2:no      1:yes   +   1 
      408       2:no      1:yes   +   1 
      409       2:no      1:yes   +   1 
      410       2:no      1:yes   +   1 
      411       2:no      1:yes   +   1 
      412       2:no      1:yes   +   1 
      413       2:no      1:yes   +   1 
      414       2:no      1:yes   +   1 
      415       2:no      1:yes   +   1 
      416       2:no      1:yes   +   1 
      417       2:no      1:yes   +   1 
      418       2:no      1:yes   +   1 
      419       2:no      1:yes   +   1 
      420       2:no      1:yes   +   1 
      421       2:no      1:yes   +   1 
      422       2:no      1:yes   +   1 
      423       2:no      1:yes   +   1 
      424       2:no      1:yes   +   1 
      425       2:no      1:yes   +   1 
      426       2:no      1:yes   +   1 
      427       2:no      1:yes   +   1 
      428       2:no      1:yes   +   1 
      429       2:no      1:yes   +   1 
      430       2:no      1:yes   +   1 
      431       2:no      1:yes   +   1 
      432       2:no      1:yes   +   1 
      433       2:no      1:yes   +   1 
      434       2:no      1:yes   +   1 
      435       2:no      1:yes   +   1 
      436       2:no      1:yes   +   1 
      437       2:no      1:yes   +   1 
      438       2:no      1:yes   +   1 
      439       2:no      1:yes   +   1 
      440       2:no      1:yes   +   1 
      441       2:no      1:yes   +   1 
      442       2:no      1:yes   +   1 
      443       2:no      1:yes   +   1 
      444       2:no      1:yes   +   1 
      445       2:no      1:yes   +   1 
      446       2:no      1:yes   +   1 
      447       2:no      1:yes   +   1 
      448       2:no      1:yes   +   1 
      449       2:no      1:yes   +   1 
      450       2:no      1:yes   +   1 
      451       2:no      1:yes   +   1 
      452       2:no      1:yes   +   1 
      453       2:no      1:yes   +   1 
      454       2:no      1:yes   +   1 
      455       2:no      1:yes   +   1 
      456       2:no      1:yes   +   1 
      457       2:no      1:yes   +   1 
      458       2:no      1:yes   +   1 
      459       2:no      1:yes   +   1 
      460       2:no      1:yes   +   1 
      461       2:no      1:yes   +   1 
      462       2:no      1:yes   +   1 
      463       2:no      1:yes   +   1 
      464       2:no      1:yes   +   1 
      465       2:no      1:yes   +   1 
      466       2:no      1:yes   +   1 
      467       2:no      1:yes   +   1 
      468       2:no      1:yes   +   1 
      469       2:no      1:yes   +   1 
      470       2:no      1:yes   +   1 
      471       2:no      1:yes   +   1 
      472       2:no      1:yes   +   1 
      473       2:no      1:yes   +   1 
      474       2:no      1:yes   +   1 
      475       2:no      1:yes   +   1 
      476       2:no      1:yes   +   1 
      477       2:no      1:yes   +   1 
      478       2:no      1:yes   +   1 
      479       2:no      1:yes   +   1 
      480       2:no      1:yes   +   1 
      481       2:no      1:yes   +   1 
      482       2:no      1:yes   +   1 
      483       2:no      1:yes   +   1 
      484       2:no      1:yes   +   1 
      485       2:no      1:yes   +   1 
      486       2:no      1:yes   +   1 
      487       2:no      1:yes   +   1 
      488       2:no      1:yes   +   1 
      489       2:no      1:yes   +   1 
      490       2:no      1:yes   +   1 
      491       2:no      1:yes   +   1 
      492       2:no      1:yes   +   1 
      493       2:no      1:yes   +   1 
      494       2:no      1:yes   +   1 
      495       2:no      1:yes   +   1 
      496       2:no      1:yes   +   1 
      497       2:no      1:yes   +   1 
      498       2:no      1:yes   +   1 
      499       2:no      1:yes   +   1 
      500       2:no      1:yes   +   1 
      501       2:no      1:yes   +   1 
      502       2:no      1:yes   +   1 
      503       2:no      1:yes   +   1 
      504       2:no      1:yes   +   1 
      505       2:no      1:yes   +   1 
      506       2:no      1:yes   +   1 
      507       2:no      1:yes   +   1 
      508       2:no      1:yes   +   1 
      509       2:no      1:yes   +   1 
      510       2:no      1:yes   +   1 
      511       2:no      1:yes   +   1 
      512       2:no       2:no       1 
      513       2:no      1:yes   +   1 
      514       2:no      1:yes   +   1 
      515       2:no      1:yes   +   1 
      516       2:no      1:yes   +   1 
      517       2:no      1:yes   +   1 
      518       2:no      1:yes   +   1 
      519       2:no      1:yes   +   1 
      520       2:no      1:yes   +   1 
      521       2:no      1:yes   +   1 
      522       2:no      1:yes   +   1 
      523       2:no      1:yes   +   1 
      524       2:no      1:yes   +   1 
      525       2:no      1:yes   +   1 
      526       2:no      1:yes   +   1 
      527       2:no      1:yes   +   1 
      528       2:no      1:yes   +   1 
      529       2:no      1:yes   +   1 
      530       2:no      1:yes   +   1 
      531       2:no      1:yes   +   1 
      532       2:no      1:yes   +   1 
      533       2:no      1:yes   +   1 
      534       2:no      1:yes   +   1 
      535       2:no      1:yes   +   1 
      536       2:no      1:yes   +   1 
      537       2:no      1:yes   +   1 
      538       2:no      1:yes   +   1 
      539       2:no      1:yes   +   1 
      540       2:no      1:yes   +   1 
      541       2:no      1:yes   +   1 
      542       2:no      1:yes   +   1 
      543       2:no      1:yes   +   1 
      544       2:no      1:yes   +   1 
      545       2:no      1:yes   +   1 
      546       2:no      1:yes   +   1 
      547       2:no      1:yes   +   1 
      548       2:no      1:yes   +   1 
      549       2:no      1:yes   +   1 
      550       2:no      1:yes   +   1 
      551       2:no      1:yes   +   1 
      552       2:no      1:yes   +   1 
        1      1:yes      1:yes       1 
        2      1:yes      1:yes       1 
        3      1:yes      1:yes       1 
        4      1:yes      1:yes       1 
        5      1:yes      1:yes       1 
        6      1:yes      1:yes       1 
        7      1:yes      1:yes       1 
        8      1:yes      1:yes       1 
        9      1:yes      1:yes       1 
       10      1:yes      1:yes       1 
       11      1:yes      1:yes       1 
       12      1:yes      1:yes       1 
       13      1:yes      1:yes       1 
       14      1:yes      1:yes       1 
       15      1:yes      1:yes       1 
       16      1:yes      1:yes       1 
       17      1:yes      1:yes       1 
       18      1:yes      1:yes       1 
       19      1:yes      1:yes       1 
       20      1:yes      1:yes       1 
       21      1:yes      1:yes       1 
       22      1:yes      1:yes       1 
       23      1:yes      1:yes       1 
       24      1:yes      1:yes       1 
       25      1:yes      1:yes       1 
       26      1:yes      1:yes       1 
       27      1:yes      1:yes       1 
       28      1:yes      1:yes       1 
       29      1:yes      1:yes       1 
       30      1:yes      1:yes       1 
       31      1:yes      1:yes       1 
       32      1:yes      1:yes       1 
       33      1:yes      1:yes       1 
       34      1:yes      1:yes       1 
       35      1:yes      1:yes       1 
       36      1:yes      1:yes       1 
       37      1:yes      1:yes       1 
       38      1:yes      1:yes       1 
       39      1:yes      1:yes       1 
       40      1:yes      1:yes       1 
       41      1:yes      1:yes       1 
       42      1:yes      1:yes       1 
       43      1:yes      1:yes       1 
       44      1:yes      1:yes       1 
       45      1:yes      1:yes       1 
       46      1:yes      1:yes       1 
       47      1:yes      1:yes       1 
       48      1:yes      1:yes       1 
       49      1:yes      1:yes       1 
       50      1:yes      1:yes       1 
       51      1:yes      1:yes       1 
       52      1:yes      1:yes       1 
       53      1:yes      1:yes       1 
       54      1:yes      1:yes       1 
       55      1:yes      1:yes       1 
       56      1:yes      1:yes       1 
       57      1:yes      1:yes       1 
       58      1:yes      1:yes       1 
       59      1:yes      1:yes       1 
       60      1:yes      1:yes       1 
       61      1:yes      1:yes       1 
       62      1:yes      1:yes       1 
       63      1:yes      1:yes       1 
       64      1:yes      1:yes       1 
       65      1:yes      1:yes       1 
       66      1:yes      1:yes       1 
       67      1:yes      1:yes       1 
       68      1:yes      1:yes       1 
       69      1:yes      1:yes       1 
       70      1:yes      1:yes       1 
       71      1:yes      1:yes       1 
       72      1:yes      1:yes       1 
       73      1:yes      1:yes       1 
       74      1:yes      1:yes       1 
       75      1:yes      1:yes       1 
       76      1:yes      1:yes       1 
       77      1:yes      1:yes       1 
       78      1:yes      1:yes       1 
       79      1:yes      1:yes       1 
       80      1:yes      1:yes       1 
       81      1:yes      1:yes       1 
       82      1:yes      1:yes       1 
       83      1:yes      1:yes       1 
       84      1:yes      1:yes       1 
       85      1:yes      1:yes       1 
       86      1:yes      1:yes       1 
       87      1:yes      1:yes       1 
       88      1:yes      1:yes       1 
       89      1:yes      1:yes       1 
       90      1:yes      1:yes       1 
       91      1:yes      1:yes       1 
       92      1:yes      1:yes       1 
       93      1:yes      1:yes       1 
       94      1:yes      1:yes       1 
       95      1:yes      1:yes       1 
       96      1:yes      1:yes       1 
       97      1:yes      1:yes       1 
       98      1:yes      1:yes       1 
       99      1:yes      1:yes       1 
      100      1:yes      1:yes       1 
      101      1:yes      1:yes       1 
      102      1:yes      1:yes       1 
      103      1:yes      1:yes       1 
      104      1:yes      1:yes       1 
      105      1:yes      1:yes       1 
      106      1:yes      1:yes       1 
      107      1:yes      1:yes       1 
      108      1:yes      1:yes       1 
      109      1:yes      1:yes       1 
      110      1:yes      1:yes       1 
      111      1:yes      1:yes       1 
      112      1:yes      1:yes       1 
      113      1:yes      1:yes       1 
      114      1:yes      1:yes       1 
      115      1:yes      1:yes       1 
      116      1:yes      1:yes       1 
      117      1:yes      1:yes       1 
      118      1:yes      1:yes       1 
      119      1:yes      1:yes       1 
      120      1:yes      1:yes       1 
      121      1:yes      1:yes       1 
      122      1:yes      1:yes       1 
      123      1:yes      1:yes       1 
      124      1:yes      1:yes       1 
      125      1:yes      1:yes       1 
      126      1:yes      1:yes       1 
      127      1:yes      1:yes       1 
      128      1:yes      1:yes       1 
      129      1:yes      1:yes       1 
      130      1:yes      1:yes       1 
      131      1:yes      1:yes       1 
      132      1:yes      1:yes       1 
      133      1:yes      1:yes       1 
      134      1:yes      1:yes       1 
      135      1:yes      1:yes       1 
      136      1:yes      1:yes       1 
      137      1:yes      1:yes       1 
      138      1:yes      1:yes       1 
      139      1:yes      1:yes       1 
      140      1:yes      1:yes       1 
      141      1:yes      1:yes       1 
      142      1:yes      1:yes       1 
      143      1:yes      1:yes       1 
      144      1:yes      1:yes       1 
      145      1:yes      1:yes       1 
      146      1:yes      1:yes       1 
      147      1:yes      1:yes       1 
      148      1:yes      1:yes       1 
      149      1:yes      1:yes       1 
      150      1:yes      1:yes       1 
      151      1:yes      1:yes       1 
      152      1:yes      1:yes       1 
      153      1:yes      1:yes       1 
      154      1:yes      1:yes       1 
      155      1:yes      1:yes       1 
      156      1:yes      1:yes       1 
      157      1:yes      1:yes       1 
      158      1:yes      1:yes       1 
      159      1:yes      1:yes       1 
      160      1:yes      1:yes       1 
      161      1:yes      1:yes       1 
      162      1:yes      1:yes       1 
      163      1:yes      1:yes       1 
      164      1:yes      1:yes       1 
      165      1:yes      1:yes       1 
      166      1:yes      1:yes       1 
      167      1:yes      1:yes       1 
      168      1:yes      1:yes       1 
      169      1:yes      1:yes       1 
      170      1:yes      1:yes       1 
      171      1:yes      1:yes       1 
      172      1:yes      1:yes       1 
      173      1:yes      1:yes       1 
      174      1:yes      1:yes       1 
      175      1:yes      1:yes       1 
      176      1:yes      1:yes       1 
      177      1:yes      1:yes       1 
      178      1:yes      1:yes       1 
      179      1:yes      1:yes       1 
      180      1:yes      1:yes       1 
      181      1:yes      1:yes       1 
      182      1:yes      1:yes       1 
      183      1:yes      1:yes       1 
      184      1:yes      1:yes       1 
      185      1:yes      1:yes       1 
      186      1:yes      1:yes       1 
      187      1:yes      1:yes       1 
      188      1:yes      1:yes       1 
      189      1:yes      1:yes       1 
      190      1:yes      1:yes       1 
      191      1:yes      1:yes       1 
      192      1:yes      1:yes       1 
      193      1:yes      1:yes       1 
      194      1:yes      1:yes       1 
      195      1:yes      1:yes       1 
      196      1:yes      1:yes       1 
      197      1:yes      1:yes       1 
      198      1:yes      1:yes       1 
